,Value,Active bound,Rob. Std err,Rob. t-test,Rob. p-value
b_CAR_TT_linear_30_26,-1.9411179760549375,0.0,288.9833457405611,-0.0067170582826513595,0.9946406032039461
b_CAR_TT_linear_30_27,-1.8875962727725915,0.0,147.6719544754368,-0.012782361278265382,0.9898014290082018
b_CAR_TT_linear_30_28,-1.7619604454651239,0.0,235.16799190624823,-0.007492348049506434,0.9940220270963862
b_CAR_TT_linear_30_29,-1.5652259699520663,0.0,88.15640954306978,-0.01775510116694757,0.9858342231857642
b_CAR_TT_linear_30_3,-2.5984906730019004,0.0,38.69837880130441,-0.06714727473064874,0.9464644589984081
b_CAR_TT_linear_30_30,-1.3833450808278196,0.0,728.1279521990544,-0.0018998653693350354,0.9984841276661243
b_CAR_TT_linear_30_31,-1.2895159823532152,0.0,127.91946380204162,-0.010080686269516978,0.9919569122868972
b_CAR_TT_linear_30_32,-1.2290544045475211,0.0,33.41246646118337,-0.03678430641974198,0.9706569872430635
b_CAR_TT_linear_30_33,-1.1952256283110185,0.0,309.9678977962592,-0.003855965849394624,0.9969233920058638
b_CAR_TT_linear_30_34,-1.0717779501612537,0.0,172.8476017499728,-0.006200710564162759,0.995052580478601
b_CAR_TT_linear_30_35,0.0,1.0,20.18256657185035,0.0,1.0
b_CAR_TT_linear_30_4,-2.5994408674070653,0.0,0.0010235573275493557,-2539.614340537971,0.0
b_CAR_TT_linear_30_5,-2.597366293870176,0.0,127.50271540747751,-0.020371066495089334,0.9837473646516379
b_CAR_TT_linear_30_6,-2.6567383977795895,0.0,469.1546558282591,-0.005662820063224796,0.9954817474491617
b_CAR_TT_linear_30_7,-2.719176953665572,0.0,223.6878790103184,-0.012156121134932574,0.990301057498636
b_CAR_TT_linear_30_8,-2.6992414357344106,0.0,140.05173721720914,-0.019273173538348197,0.9846231843683717
b_CAR_TT_linear_30_9,-2.69098260168131,0.0,52.97327168074805,-0.05079887490995365,0.9594857874131779
b_FIRST_constant_21_0,0.3572082982432861,0.0,0.14677821464355295,2.4336601934473525,0.014947019797329375
b_FIRST_constant_33_0,-0.14216792974463643,0.0,0.15261442307114295,-0.931549763670523,0.3515692554479106
b_MALE_constant_20_0,0.4419241538161932,0.0,0.13224059402030547,3.341819182605426,0.0008323126103189082
b_MALE_constant_32_0,0.6829546982920586,0.0,0.14596841074184255,4.678784230239525,2.885809272656914e-06
b_PURPOSE_1_constant_22_0,-0.40104981074599494,0.0,0.3283776048319501,-1.2213068273984014,0.22196986935807428
b_PURPOSE_1_constant_34_0,-0.05054602602870048,0.0,0.3764351078125655,-0.13427553641959544,0.8931846971507984
b_PURPOSE_2_constant_23_0,-0.554731461526364,0.0,0.31466409045561,-1.7629322135969008,0.07791192314020035
b_PURPOSE_2_constant_35_0,-0.38216160537357563,0.0,0.39208370859355146,-0.9746939161140677,0.32971211168583947
b_PURPOSE_3_constant_24_0,-0.7910245897816746,0.0,0.3163426889235414,-2.5005306507110765,0.012400740176220948
b_PURPOSE_3_constant_36_0,0.5324032104572017,0.0,0.35835504493802717,1.4856863827584008,0.1373620941370981
b_PURPOSE_4_constant_25_0,-0.2925442316709881,0.0,0.34092794330505166,-0.8580822939738578,0.3908470235881516
b_PURPOSE_4_constant_37_0,1.6831827212426793,0.0,0.3787052332866369,4.444572119151839,8.806696299323846e-06
b_SM_COST_linear_18_0,-1.076932142861714,0.0,5.3321246389160875,-0.20197054941323211,0.8399397478655115
b_SM_COST_linear_18_1,-1.1270970037526165,0.0,81.12723877151701,-0.013892954090634345,0.9889153830096511
b_SM_COST_linear_18_10,-1.09015955668033,0.0,1271.4864346781642,-0.0008573898446319395,0.9993159019641944
b_SM_COST_linear_18_11,-1.0799208677759098,0.0,110.29464060440999,-0.00979123610955155,0.9921878487001627
b_SM_COST_linear_18_12,-1.078596227173992,0.0,282.90552449632435,-0.003812566859888258,0.9969580191350047
b_SM_COST_linear_18_13,-1.060985371337768,0.0,39.49617107198475,-0.026862993108978644,0.9785690100789681
b_SM_COST_linear_18_14,-1.0501578698487417,0.0,276.0036393747185,-0.0038048696467476166,0.9969641605779858
b_SM_COST_linear_18_15,-1.0412237101576947,0.0,0.0009815735818943677,-1060.7698998461292,0.0
b_SM_COST_linear_18_16,-1.0300422518381933,0.0,415.991449683667,-0.0024761139985484556,0.9980243488886029
b_SM_COST_linear_18_17,-1.0275482111592962,0.0,336.8205937423131,-0.003050728578506779,0.9975658745437219
b_SM_COST_linear_18_18,-1.0035772621153254,0.0,436.07442434568077,-0.0023013898685325766,0.9981637581764202
b_SM_COST_linear_18_19,-0.9983059188969198,0.0,168.39964692830594,-0.005928194845455562,0.9952700125641103
b_SM_COST_linear_18_2,-1.1272736023837413,0.0,316.10720508638036,-0.0035661116995915967,0.9971546605635679
b_SM_COST_linear_18_20,-0.9839682621067901,0.0,106.72131471018481,-0.009219978827836595,0.9926436254676136
b_SM_COST_linear_18_21,-0.9658386209080436,0.0,143.71884942040168,-0.006720333657019505,0.9946379898922912
b_SM_COST_linear_18_22,-0.9450939184393088,0.0,116.13644731218224,-0.008137789129185564,0.9935070553592069
b_SM_COST_linear_18_23,-0.9244044918442449,0.0,62.97092622686654,-0.014679861758962787,0.9882875856169593
b_SM_COST_linear_18_24,-0.8963842757178779,0.0,0.000476740920711776,-1880.233554064486,0.0
b_SM_COST_linear_18_25,-0.8695876600945014,0.0,36.380790812135935,-0.023902384766315295,0.9809304720590308
b_SM_COST_linear_18_26,-0.8500838013472934,0.0,279.3977185954399,-0.003042558134049015,0.9975723935849545
b_SM_COST_linear_18_27,-0.8251579994194983,0.0,52.36689116650698,-0.015757246249272404,0.9874280567487503
b_SM_COST_linear_18_28,-0.8148604745264347,0.0,300.2312100521442,-0.002714109816847188,0.9978344563395218
b_SM_COST_linear_18_29,-0.7837871079057915,0.0,41.717921616900284,-0.018787779388997,0.985010402738578
b_SM_COST_linear_18_3,-1.1216544287791705,0.0,356.4477657869938,-0.003146756794232368,0.9974892554808794
b_SM_COST_linear_18_30,-0.7599627043641802,0.0,191.73515456897664,-0.003963606497058858,0.9968375078514526
b_SM_COST_linear_18_31,-0.735541868217797,0.0,44.07094342185949,-0.016689950591186192,0.9866839643124343
b_SM_COST_linear_18_32,-0.7080891073973448,0.0,130.82811274684025,-0.00541236201096577,0.9956815809977029
b_SM_COST_linear_18_33,-0.7006801739932964,0.0,353.6703130207433,-0.0019811676247539624,0.9984192579739217
b_SM_COST_linear_18_34,-0.6377823684975658,0.0,51.97943635876226,-0.012269897736012171,0.9902102836753581
b_SM_COST_linear_18_35,-0.6043680227057701,0.0,23.845199574746008,-0.025345479739487885,0.9797793979829177
b_SM_COST_linear_18_36,-0.5488082492152443,0.0,368.0504731188463,-0.0014911222489803182,0.9988102570201571
b_SM_COST_linear_18_37,-0.4193941734129772,0.0,68.9474285247377,-0.006082810953022017,0.9951466489837941
b_SM_COST_linear_18_38,-0.334001341224742,0.0,19.09406481674547,-0.017492416854677444,0.9860437823955415
b_SM_COST_linear_18_39,-0.25726542024408905,0.0,21.922559749871063,-0.01173519074320699,0.9906368873947884
b_SM_COST_linear_18_4,-1.122245551073982,0.0,482.15816991639025,-0.0023275464797549474,0.9981428882760612
b_SM_COST_linear_18_40,-0.2050988781591687,0.0,34.50762052445795,-0.005943582172343667,0.9952577354698466
b_SM_COST_linear_18_41,-0.11652255706229435,0.0,15.29804208589447,-0.007616828114869271,0.9939227092083354
b_SM_COST_linear_18_42,-0.04419950687171683,0.0,19.78996562457022,-0.00223343019943607,0.9982179820077526
b_SM_COST_linear_18_43,0.0,1.0,1.4989132518828094,0.0,1.0
b_SM_COST_linear_18_5,-1.1219633736186654,0.0,341.07604177679303,-0.003289481629298667,0.9973753781283086
b_SM_COST_linear_18_6,-1.1104882566978258,0.0,163.34531432128978,-0.006798409010457236,0.9945756961963075
b_SM_COST_linear_18_7,-1.1056847807235206,0.0,102.57557982664437,-0.010779220381616746,0.9913995930295019
b_SM_COST_linear_18_8,-1.0969090843480978,0.0,96.2405401578837,-0.01139757821962144,0.9909062451954975
b_SM_COST_linear_18_9,-1.0951726275815943,0.0,0.0009474728410229639,-1155.8881480963216,0.0
b_SM_HE_linear_19_0,-0.022772168024783372,0.0,1.7976931348623157e+308,-1.26674389433697e-310,1.0
b_SM_HE_linear_19_1,-0.04117369665993152,0.0,0.1481874909963494,-0.2778486657888407,0.7811285315123762
b_SM_TT_linear_17_0,-0.895587455922337,0.0,137.80589947331788,-0.0064989050493860865,0.9948146605001285
b_SM_TT_linear_17_1,-0.8967535031338785,0.0,219.63680179047228,-0.004082892738482678,0.9967423319714479
b_SM_TT_linear_17_10,-0.880572233151147,0.0,264.6365421119819,-0.003327477853676495,0.9973450616934334
b_SM_TT_linear_17_11,-0.8746372960110562,0.0,0.0005467006670782458,-1599.8467693215287,0.0
b_SM_TT_linear_17_12,-0.8713700672852963,0.0,375.7965483148493,-0.0023187282352451154,0.9981499241982226
b_SM_TT_linear_17_13,-0.8658921922367017,0.0,256.4736541378769,-0.0033761447940816925,0.9973062313111896
b_SM_TT_linear_17_14,-0.8521135266021649,0.0,266.4164164067892,-0.0031984272519493665,0.9974480286279035
b_SM_TT_linear_17_15,-0.8424049112314278,0.0,156.45086749999842,-0.0053844694164539315,0.9957038357439378
b_SM_TT_linear_17_16,-0.8396989209343406,0.0,153.84469764080148,-0.005458094648766382,0.9956450921710553
b_SM_TT_linear_17_17,-0.83792412675935,0.0,318.8979838159443,-0.0026275616945981312,0.9979035115037109
b_SM_TT_linear_17_18,-0.8323946462020666,0.0,314.1026427282122,-0.0026500720878121485,0.9978855508710416
b_SM_TT_linear_17_19,-0.808014172070658,0.0,178.26222071381096,-0.004532728072359622,0.996383418636904
b_SM_TT_linear_17_2,-0.9003402656787793,0.0,419.38500722759136,-0.002146810806687192,0.9982870941181188
b_SM_TT_linear_17_20,-0.7893244634643233,0.0,99.12627456030816,-0.007962817799473543,0.9936466577578826
b_SM_TT_linear_17_21,-0.7794299400198414,0.0,172.29638639458383,-0.004523774156440131,0.9963905627549292
b_SM_TT_linear_17_22,-0.7701707896351805,0.0,172.3559724808938,-0.0044684891306598406,0.9964346733775826
b_SM_TT_linear_17_23,-0.760761478580403,0.0,144.4977810798901,-0.005264866165382791,0.995799263978528
b_SM_TT_linear_17_24,-0.7484964727571304,0.0,328.1146336007623,-0.0022812041771592337,0.9981798639856378
b_SM_TT_linear_17_25,-0.7407209846596062,0.0,198.8297925440427,-0.0037254023915733324,0.997027565824536
b_SM_TT_linear_17_26,-0.728237195825939,0.0,163.78798036545348,-0.004446218789688064,0.9964524423622894
b_SM_TT_linear_17_27,-0.7142789991853077,0.0,152.40645865572444,-0.004686671453988798,0.9962605908945963
b_SM_TT_linear_17_28,-0.6970399761809599,0.0,296.9067621438641,-0.0023476729568160325,0.9981268297146266
b_SM_TT_linear_17_29,-0.6733976669717029,0.0,221.3861723341453,-0.0030417331844706276,0.9975730517964407
b_SM_TT_linear_17_3,-0.9007553291949891,0.0,0.0007061740369212684,-1275.542971137885,0.0
b_SM_TT_linear_17_30,-0.6627177917196571,0.0,206.2961944378443,-0.00321245766809009,0.9974368340329949
b_SM_TT_linear_17_31,-0.633797852315034,0.0,321.146319884335,-0.001973548544922777,0.9984253371082021
b_SM_TT_linear_17_32,-0.6136517681433573,0.0,304.86541474046635,-0.0020128612117768837,0.9983939702005855
b_SM_TT_linear_17_33,-0.5855846599775169,0.0,174.93004627172144,-0.0033475361863674323,0.9973290575485989
b_SM_TT_linear_17_34,-0.5658170199088568,0.0,207.39449928354085,-0.002728216138149817,0.9978232011652155
b_SM_TT_linear_17_35,-0.5298475808162909,0.0,97.49007563329187,-0.0054348873705802455,0.9956636086253774
b_SM_TT_linear_17_36,-0.5082969762046176,0.0,140.46183485164258,-0.0036187550642598878,0.9971126575067131
b_SM_TT_linear_17_37,-0.46812653922252606,0.0,49.494087852469754,-0.009458231468330143,0.9924535356545345
b_SM_TT_linear_17_38,-0.34107038693745545,0.0,6.924925648098712,-0.0492525702468876,0.9607180170701763
b_SM_TT_linear_17_39,-0.3376601661751348,0.0,94.87538901586483,-0.0035589858410875353,0.9971603461399707
b_SM_TT_linear_17_4,-0.9000983703910509,0.0,0.0004132280680092223,-2178.2120820770647,0.0
b_SM_TT_linear_17_40,-0.28759901871791504,0.0,72.38981955930883,-0.003972920784562611,0.9968300761837725
b_SM_TT_linear_17_41,-0.23257414221366635,0.0,53.775916378099744,-0.004324875481031918,0.9965492593837171
b_SM_TT_linear_17_42,-0.15290328377510376,0.0,173.76370462354112,-0.0008799494929413974,0.9992979019759027
b_SM_TT_linear_17_43,-0.08155429293613915,0.0,20.408606891180696,-0.003996073488552604,0.99681160314536
b_SM_TT_linear_17_44,0.0,1.0,1.3240227973891294,0.0,1.0
b_SM_TT_linear_17_5,-0.8689417191778793,0.0,21.199018644313785,-0.040989714371092154,0.9673040957148791
b_SM_TT_linear_17_6,-0.8947344913297337,0.0,259.2284601734649,-0.0034515287817202425,0.9972460839418236
b_SM_TT_linear_17_7,-0.8906152968899939,0.0,212.61813414444703,-0.00418880214744493,0.9966578292119554
b_SM_TT_linear_17_8,-0.8888655622623147,0.0,160.56239828001898,-0.005535950956039803,0.9955829727640826
b_SM_TT_linear_17_9,-0.8844342336530764,0.0,284.90543284773014,-0.0031043080674624025,0.9975231244991594
b_TRAIN_COST_linear_4_0,-2.0183100448948794,0.0,1.502962536360701e-10,-13428877939.845722,0.0
b_TRAIN_COST_linear_4_1,-1.993441760640411,0.0,35.990465364977844,-0.05538805181941937,0.9558293144927972
b_TRAIN_COST_linear_4_10,-1.916977009925654,0.0,134.1900142911181,-0.014285541439520785,0.9886021747157663
b_TRAIN_COST_linear_4_11,-1.9079023949435459,0.0,356.3574666915216,-0.005353900432217149,0.9957282259129345
b_TRAIN_COST_linear_4_12,-1.8982435362367553,0.0,148.7323780671288,-0.01276281305325464,0.9898170249629226
b_TRAIN_COST_linear_4_13,-1.881099617027484,0.0,321.22534191980276,-0.005856012498220393,0.9953276047448001
b_TRAIN_COST_linear_4_14,-1.8613600161469595,0.0,305.0850354856397,-0.00610111870345923,0.9951320417834313
b_TRAIN_COST_linear_4_15,-1.838271647390719,0.0,163.9639883608146,-0.011211435302155919,0.9910547562656746
b_TRAIN_COST_linear_4_16,-1.8255223061930421,0.0,369.2842611482371,-0.004943406741778919,0.9960557481474304
b_TRAIN_COST_linear_4_17,-1.8174121266516223,0.0,353.9353418072814,-0.005134870446594755,0.9959029841532112
b_TRAIN_COST_linear_4_18,-1.8068976024567653,0.0,204.89036888284085,-0.00881885084354538,0.9929636662731405
b_TRAIN_COST_linear_4_19,-1.7952111818936172,0.0,429.6510600304543,-0.0041783003672011656,0.9966662083469462
b_TRAIN_COST_linear_4_2,-2.0046794635063168,0.0,155.44890765455233,-0.012896066583891558,0.9897107127777955
b_TRAIN_COST_linear_4_20,-1.7876238207641555,0.0,0.0012382786406959828,-1443.636159111498,0.0
b_TRAIN_COST_linear_4_21,-1.7787864905869373,0.0,296.3519482756508,-0.006002277025465697,0.9952109045881228
b_TRAIN_COST_linear_4_22,-1.75099426563622,0.0,269.34379424312556,-0.006500963835296942,0.9948130178613366
b_TRAIN_COST_linear_4_23,-1.7236255305826165,0.0,2131.065049508998,-0.0008088094406033,0.9993546635050712
b_TRAIN_COST_linear_4_24,-1.6692590785235657,0.0,94.28001767709583,-0.017705332685030793,0.9858739264480352
b_TRAIN_COST_linear_4_25,-1.6470043342359797,0.0,666.5175755047695,-0.002471059120967162,0.9980283820850431
b_TRAIN_COST_linear_4_26,-1.5996517623140956,0.0,0.001967063697690175,-813.2180794106907,0.0
b_TRAIN_COST_linear_4_27,-1.5579309602210465,0.0,170.2159804972769,-0.009152671539238762,0.9926973266480745
b_TRAIN_COST_linear_4_28,-1.5452807417790877,0.0,0.0013949629559448682,-1107.7575466743508,0.0
